group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
896,x,x,8896,5second/track_08896_5s.png,3_02_R_190807130000.cfr.mp4,58113,2019-08-07 13:48:26.250,2364,5s,2364__8896,,,stay_at_exit,,,
897,U,,9095,5second/track_09095_5s.png,3_02_R_190807130000.cfr.mp4,59138,2019-08-07 13:49:59.450,2364,5s,2364__9095,,,,,,
898,D,,1412,5second/track_01412_5s.png,4_02_R_190807140000.cfr.mp4,8621,2019-08-07 14:07:23.600,2364,5s,2364__1412_1438,,,u-turn in trajectory,,,
899,UD,,1515,5second/track_01515_5s.png,4_02_R_190807140000.cfr.mp4,9222,2019-08-07 14:08:19.300,2364,5s,2364__1515,,,,,,
900,UD,,1697,5second/track_01697_5s.png,4_02_R_190807140000.cfr.mp4,10164,2019-08-07 14:08:31.650,2364,5s,2364__1697,,,,,,
901,c,c,1978,5second/track_01978_5s.png,4_02_R_190807140000.cfr.mp4,11602,2019-08-07 14:09:40.700,2364,5s,2364__1978,,,stay_at_exit,,,
902,UD,,1980,5second/track_01980_5s.png,4_02_R_190807140000.cfr.mp4,11607,2019-08-07 14:10:10.600,2364,5s,2364__1980_2055_2060,,,,,,
903,D,,2502,5second/track_02502_5s.png,4_02_R_190807140000.cfr.mp4,13914,2019-08-07 14:11:39.550,2364,5s,2364__2502,,,,,,
904,UD,,2546,5second/track_02546_5s.png,4_02_R_190807140000.cfr.mp4,14341,2019-08-07 14:12:24.450,2364,5s,2364__2546_2582,x,x,complex u-turn,,,
905,UD,,2610,5second/track_02610_5s.png,4_02_R_190807140000.cfr.mp4,15013,2019-08-07 14:12:38.950,2364,5s,2364__2610,,,,,,
906,UD,,2660,5second/track_02660_5s.png,4_02_R_190807140000.cfr.mp4,15348,2019-08-07 14:13:00.450,2364,5s,2364__2660_2681,x,x,complex u-turn,,,
907,UD,,2719,5second/track_02719_5s.png,4_02_R_190807140000.cfr.mp4,15881,2019-08-07 14:13:21.200,2364,5s,2364__2719,,,,,,
908,UD,,2791,5second/track_02791_5s.png,4_02_R_190807140000.cfr.mp4,16464,2019-08-07 14:13:59.700,2364,5s,2364__2791_2815,x,,,,,
909,U,,3178,5second/track_03178_5s.png,4_02_R_190807140000.cfr.mp4,19005,2019-08-07 14:15:52.350,2364,5s,2364__3178,,,,,,
910,D,,3293,5second/track_03293_5s.png,4_02_R_190807140000.cfr.mp4,19480,2019-08-07 14:16:17.750,2364,5s,2364__3293,x,,,,,
911,x,True,3633,5second/track_03633_5s.png,4_02_R_190807140000.cfr.mp4,17006,2019-08-08 13:14:13.600,2364,5s,2364__3633,,,disjointed,True,,True
912,UD,,3737,5second/track_03737_5s.png,4_02_R_190807140000.cfr.mp4,21437,2019-08-07 14:17:54.250,2364,5s,2364__3737,,,,,,
913,UD,,3805,5second/track_03805_5s.png,4_02_R_190807140000.cfr.mp4,21857,2019-08-07 14:18:25.150,2364,5s,2364__3805_3814,,,,,,
914,x,x,3908,5second/track_03908_5s.png,4_02_R_190807140000.cfr.mp4,22505,2019-08-07 14:18:47.700,2364,5s,2364__3908,,,stay_at_exit,,,
915,x,x,4145,5second/track_04145_5s.png,4_02_R_190807140000.cfr.mp4,23645,2019-08-07 14:19:44.250,2364,5s,2364__4145,,,stay_at_exit,,,
916,UD,,4205,5second/track_04205_5s.png,4_02_R_190807140000.cfr.mp4,24165,2019-08-07 14:20:33.600,2364,5s,2364__4205_4246_4268,,x,complex u-turn,,,
917,UD,,4315,5second/track_04315_5s.png,4_02_R_190807140000.cfr.mp4,24985,2019-08-07 14:21:00.650,2364,5s,2364__4315_4333,x,,,,,
918,D,,6620,5second/track_06620_5s.png,4_02_R_190807140000.cfr.mp4,35929,2019-08-07 14:30:05.450,2364,5s,2364__6620_6675,,,,,,
919,,True,6678,5second/track_06678_5s.png,4_02_R_190807140000.cfr.mp4,36105,2019-08-07 14:30:06.050,2364,5s,2364__6678,,,stay_at_exit,,,
920,UD,,6679,5second/track_06679_5s.png,4_02_R_190807140000.cfr.mp4,36109,2019-08-07 14:30:18.350,2364,5s,2364__6679,,,,,,
921,UD,,7285,5second/track_07285_5s.png,4_02_R_190807140000.cfr.mp4,38422,2019-08-07 14:32:08.250,2364,5s,2364__7285_7306,x,,,,,
922,UD,,7393,5second/track_07393_5s.png,4_02_R_190807140000.cfr.mp4,38787,2019-08-07 14:32:27.100,2364,5s,2364__7393_7421,,,,,,
923,UD,,7589,5second/track_07589_5s.png,4_02_R_190807140000.cfr.mp4,39585,2019-08-07 14:33:02.200,2364,5s,2364__7589_7593,x,,,,,
924,,,7799,5second/track_07799_5s.png,4_02_R_190807140000.cfr.mp4,40693,2019-08-07 14:33:55.550,2364,5s,2364__7799,,,stay_at_exit,,,
925,UD,,7805,5second/track_07805_5s.png,4_02_R_190807140000.cfr.mp4,40710,2019-08-07 14:33:59.100,2364,5s,2364__7805,,,,,,
926,U,,8125,5second/track_08125_5s.png,4_02_R_190807140000.cfr.mp4,42260,2019-08-07 14:35:30.150,2364,5s,2364__8125_8133_8149,x,True,,,,
927,D,,8198,5second/track_08198_5s.png,4_02_R_190807140000.cfr.mp4,42825,2019-08-07 14:35:44.600,2364,5s,2364__8198_8205,x,,,,,
928,UD,x,8678,5second/track_08678_5s.png,4_02_R_190807140000.cfr.mp4,45108,2019-08-07 14:37:36.800,2364,5s,2364__8678_8680,,,stay_at_exit,,,
929,UD,,8718,5second/track_08718_5s.png,4_02_R_190807140000.cfr.mp4,45248,2019-08-07 14:37:47.000,2364,5s,2364__8718,,,,,,
930,U,,9504,5second/track_09504_5s.png,4_02_R_190807140000.cfr.mp4,48569,2019-08-07 14:40:57.800,2364,5s,2364__9504_9571_9648,x,,,,,
931,D,,11160,5second/track_11160_5s.png,4_02_R_190807140000.cfr.mp4,55497,2019-08-07 14:46:26.200,2364,5s,2364__11160_11182,x,,u-turn in trajectory,,,
932,x,True,12595,5second/track_12595_5s.png,4_02_R_190807140000.cfr.mp4,54276,2019-08-07 15:45:15.050,2364,5s,2364__12595_12624,,,,True,disjointed,True
933,U,,12752,5second/track_12752_5s.png,4_02_R_190807140000.cfr.mp4,61800,2019-08-07 14:51:41.850,2364,5s,2364__12752_12773,,,,,,
934,D,,12837,5second/track_12837_5s.png,4_02_R_190807140000.cfr.mp4,62279,2019-08-07 14:51:57.250,2364,5s,2364__12837,,,,,,
935,,True,12942,5second/track_12942_5s.png,4_02_R_190807140000.cfr.mp4,62713,2019-08-07 14:52:16.450,2364,5s,2364__12942,,,stay_at_exit,,,
936,UD,,12947,5second/track_12947_5s.png,4_02_R_190807140000.cfr.mp4,62725,2019-08-07 14:52:26.450,2364,5s,2364__12947,,,,,,
937,DU,,12993,5second/track_12993_5s.png,4_02_R_190807140000.cfr.mp4,62901,2019-08-07 14:52:28.150,2364,5s,2364__12993,,,,,,
938,D,,13136,5second/track_13136_5s.png,4_02_R_190807140000.cfr.mp4,63412,2019-08-07 14:52:53.800,2364,5s,2364__13136,,,,,,
939,UD,,13586,5second/track_13586_5s.png,4_02_R_190807140000.cfr.mp4,64928,2019-08-07 14:54:15.850,2364,5s,2364__13586_13634,x,,,,,
940,x,x,13699,5second/track_13699_5s.png,4_02_R_190807140000.cfr.mp4,65314,2019-08-07 14:54:32.850,2364,5s,2364__13699,,,stay_at_exit,,,
941,U,,14105,5second/track_14105_5s.png,4_02_R_190807140000.cfr.mp4,66756,2019-08-07 14:55:41.600,2364,5s,2364__14105,,,,,,
942,D,,14824,5second/track_14824_5s.png,4_02_R_190807140000.cfr.mp4,69503,2019-08-07 14:57:57.500,2364,5s,2364__14824,,,,,,
943,,True,15020,5second/track_15020_5s.png,4_02_R_190807140000.cfr.mp4,70270,2019-08-07 14:58:35.200,2364,5s,2364__15020,,,stay_at_exit,,,
944,UD,,15029,5second/track_15029_5s.png,4_02_R_190807140000.cfr.mp4,70301,2019-08-07 14:58:44.400,2364,5s,2364__15029_15044,,,,,,
945,UD,,248,5second/track_00248_5s.png,5_02_R_190807150000.cfr.mp4,942,2019-08-07 15:00:54.600,2364,5s,2364__248,,,,,,
946,UD,,421,5second/track_00421_5s.png,5_02_R_190807150000.cfr.mp4,1587,2019-08-07 15:01:27.750,2364,5s,2364__421_426,,,,,,
947,U,,549,5second/track_00549_5s.png,5_02_R_190807150000.cfr.mp4,2102,2019-08-07 15:01:52.150,2364,5s,2364__549,,,,,,
948,D,,600,5second/track_00600_5s.png,5_02_R_190807150000.cfr.mp4,2345,2019-08-07 15:02:09.150,2364,5s,2364__600_618_633,,,,,,
949,UD,,692,5second/track_00692_5s.png,5_02_R_190807150000.cfr.mp4,2789,2019-08-07 15:02:27.000,2364,5s,2364__692,,,,,,
950,x,x,835,5second/track_00835_5s.png,5_02_R_190807150000.cfr.mp4,3273,2019-08-07 15:02:44.550,2364,5s,2364__835,,,stay_at_entrance,,,
951,DU,,875,5second/track_00875_5s.png,5_02_R_190807150000.cfr.mp4,3434,2019-08-07 15:03:11.500,2364,5s,2364__875_952_954,,,,,,
952,DU,True,961,5second/track_00961_5s.png,5_02_R_190807150000.cfr.mp4,3805,2019-08-07 15:03:13.450,2364,5s,2364__961,,,stay_at_entrance,,,
953,D,,1129,5second/track_01129_5s.png,5_02_R_190807150000.cfr.mp4,4610,2019-08-07 15:03:58.600,2364,5s,2364__1129_1158_1179,x,,,,,
954,UD,,1251,5second/track_01251_5s.png,5_02_R_190807150000.cfr.mp4,5053,2019-08-07 15:04:25.850,2364,5s,2364__1251,,,,,,
955,UD,x,2105,5second/track_02105_5s.png,5_02_R_190807150000.cfr.mp4,7758,2019-08-07 15:06:33.000,2364,5s,2364__2105,,,,,,
956,UD,,2205,5second/track_02205_5s.png,5_02_R_190807150000.cfr.mp4,8190,2019-08-07 15:07:13.550,2364,5s,2364__2205_2266,x,x,double u-turn,,,
957,UD,x,2449,5second/track_02449_5s.png,5_02_R_190807150000.cfr.mp4,8964,2019-08-07 15:07:33.600,2364,5s,2364__2449_2455,,,stay_at_exit,,,
958,U,,2536,5second/track_02536_5s.png,5_02_R_190807150000.cfr.mp4,9209,2019-08-07 15:07:55.250,2364,5s,2364__2536_2592,x,,,,,
959,x,x,2636,5second/track_02636_5s.png,5_02_R_190807150000.cfr.mp4,9636,2019-08-07 15:08:04.850,2364,5s,2364__2636,,,stay_at_entrance,,,
960,D,,2668,5second/track_02668_5s.png,5_02_R_190807150000.cfr.mp4,9799,2019-08-07 15:08:12.400,2364,5s,2364__2668,,,,,,
961,UD,,2738,5second/track_02738_5s.png,5_02_R_190807150000.cfr.mp4,10126,2019-08-07 15:08:37.600,2364,5s,2364__2738,,,,,,
962,DU,,2837,5second/track_02837_5s.png,5_02_R_190807150000.cfr.mp4,10800,2019-08-07 15:09:30.400,2364,5s,2364__2837,,,,,,
963,D,,3206,5second/track_03206_5s.png,5_02_R_190807150000.cfr.mp4,12827,2019-08-07 15:10:46.450,2364,5s,2364__3206,,,,,,
964,U,,3249,5second/track_03249_5s.png,5_02_R_190807150000.cfr.mp4,13045,2019-08-07 15:11:42.000,2364,5s,2364__3249,,,,,,
965,D,,3460,5second/track_03460_5s.png,5_02_R_190807150000.cfr.mp4,14529,2019-08-07 15:12:15.300,2364,5s,2364__3460_3490,x,,u-turn in trajectory,,,
966,U,,3793,5second/track_03793_5s.png,5_02_R_190807150000.cfr.mp4,15845,2019-08-07 15:13:26.300,2364,5s,2364__3793_3809_3851,x,,,,,
967,D,,3893,5second/track_03893_5s.png,5_02_R_190807150000.cfr.mp4,16316,2019-08-07 15:13:37.800,2364,5s,2364__3893,,,,,,
968,x,x,4433,5second/track_04433_5s.png,5_02_R_190807150000.cfr.mp4,18510,2019-08-07 15:15:26.950,2364,5s,2364__4433,,,stay_at_exit,,,
969,U,,4768,5second/track_04768_5s.png,5_02_R_190807150000.cfr.mp4,19834,2019-08-07 15:16:33.500,2364,5s,2364__4768,,,,,,
970,x,x,6468,5second/track_06468_5s.png,5_02_R_190807150000.cfr.mp4,27647,2019-08-07 15:23:12.850,2364,5s,2364__6468_6506,,,disjointed,,,
971,U,,7007,5second/track_07007_5s.png,5_02_R_190807150000.cfr.mp4,29347,2019-08-07 15:24:46.500,2364,5s,2364__7007,,,,,,
972,U,,7826,5second/track_07826_5s.png,5_02_R_190807150000.cfr.mp4,31984,2019-08-07 15:26:59.000,2364,5s,2364__7826,,,,,,
973,D,,7953,5second/track_07953_5s.png,5_02_R_190807150000.cfr.mp4,32569,2019-08-07 15:27:15.500,2364,5s,2364__7953,,,,,,
974,U,,8091,5second/track_08091_5s.png,5_02_R_190807150000.cfr.mp4,33144,2019-08-07 15:27:49.600,2364,5s,2364__8091,,,,,,
975,DU,,9026,5second/track_09026_5s.png,5_02_R_190807150000.cfr.mp4,38151,2019-08-07 15:32:00.500,2364,5s,2364__9026_9099,,,,,,
976,D,,11065,5second/track_11065_5s.png,5_02_R_190807150000.cfr.mp4,46545,2019-08-07 15:38:56.100,2364,5s,2364__11065,,,,,,
977,UD,,11345,5second/track_11345_5s.png,5_02_R_190807150000.cfr.mp4,47773,2019-08-07 15:40:05.300,2364,5s,2364__11345_11381,x,x,,,,
978,UD,,11573,5second/track_11573_5s.png,5_02_R_190807150000.cfr.mp4,48818,2019-08-07 15:40:49.950,2364,5s,2364__11573_11596,,,,,,
979,UD,True,11597,5second/track_11597_5s.png,5_02_R_190807150000.cfr.mp4,48998,2019-08-07 15:40:53.150,2364,5s,2364__11597,,,stay_at_exit,,,
980,UD,,12118,5second/track_12118_5s.png,5_02_R_190807150000.cfr.mp4,51887,2019-08-07 15:44:03.600,2364,5s,2364__12118_12165_12175,,,,,,
981,U,,12307,5second/track_12307_5s.png,5_02_R_190807150000.cfr.mp4,53041,2019-08-07 15:44:36.000,2364,5s,2364__12307,,,,,,
982,DU,,12739,5second/track_12739_5s.png,5_02_R_190807150000.cfr.mp4,54721,2019-08-07 15:45:39.900,2364,5s,2364__12739,,,,,,
983,D,,13088,5second/track_13088_5s.png,5_02_R_190807150000.cfr.mp4,56728,2019-08-07 15:47:17.850,2364,5s,2364__13088,,,,,,
984,UD,,13124,5second/track_13124_5s.png,5_02_R_190807150000.cfr.mp4,56902,2019-08-07 15:47:43.050,2364,5s,2364__13124_13127_13192,,,,,,
985,UD,,13195,5second/track_13195_5s.png,5_02_R_190807150000.cfr.mp4,57257,2019-08-07 15:47:59.150,2364,5s,2364__13195_13234,,,,,,
986,x,x,13326,5second/track_13326_5s.png,5_02_R_190807150000.cfr.mp4,57712,2019-08-07 15:48:07.050,2364,5s,2364__13326,,,stay_at_exit,,,
987,UD,,13741,5second/track_13741_5s.png,5_02_R_190807150000.cfr.mp4,60098,2019-08-07 15:50:17.350,2364,5s,2364__13741_13758,,x,complex u-turn,,,
988,UD,True,14104,5second/track_14104_5s.png,5_02_R_190807150000.cfr.mp4,61797,2019-08-07 15:51:31.600,2364,5s,2364__14104,,,stay_at_exit,,,
989,,True,14383,5second/track_14383_5s.png,5_02_R_190807150000.cfr.mp4,62869,2019-08-07 15:52:26.750,2364,5s,2364__14383,,,stay_at_exit,,,
990,U,True,14384,5second/track_14384_5s.png,5_02_R_190807150000.cfr.mp4,62873,2019-08-07 15:52:25.950,2364,5s,2364__14384_14386,,,end_on_ramp,,,
991,,True,14483,5second/track_14483_5s.png,5_02_R_190807150000.cfr.mp4,58037,2019-08-07 16:48:23.900,2364,5s,2364__14483,,,disjointed,True,,True
992,UD,,14816,5second/track_14816_5s.png,5_02_R_190807150000.cfr.mp4,64466,2019-08-07 15:53:59.100,2364,5s,2364__14816,,,,,,
993,UD,,14959,5second/track_14959_5s.png,5_02_R_190807150000.cfr.mp4,65017,2019-08-07 15:54:30.600,2364,5s,2364__14959_15004,,,,,,
994,U,,15263,5second/track_15263_5s.png,5_02_R_190807150000.cfr.mp4,66398,2019-08-07 15:55:25.350,2364,5s,2364__15263,,,,,,
995,D,,15330,5second/track_15330_5s.png,5_02_R_190807150000.cfr.mp4,66657,2019-08-07 15:56:13.600,2364,5s,2364__15330_15415_15451_15491,x,True,disjointed,,,
996,UD,,16004,5second/track_16004_5s.png,5_02_R_190807150000.cfr.mp4,69579,2019-08-07 15:58:09.900,2364,5s,2364__16004,,,,,,
997,x,x,16109,5second/track_16109_5s.png,5_02_R_190807150000.cfr.mp4,69977,2019-08-07 15:58:24.600,2364,5s,2364__16109_16122,,,stay_at_exit,,,
998,U,,16196,5second/track_16196_5s.png,5_02_R_190807150000.cfr.mp4,70253,2019-08-07 15:58:45.300,2364,5s,2364__16196,,,,,,
999,DU,,16460,5second/track_16460_5s.png,5_02_R_190807150000.cfr.mp4,71377,2019-08-07 15:59:49.850,2364,5s,2364__16460_16486,,,,,,
1000,x,x,16521,5second/track_16521_5s.png,5_02_R_190807150000.cfr.mp4,0,2019-08-07 16:00:31.650,2364,5s,2364__3_16521,,,disjointed,,,
1001,U,,893,5second/track_00893_5s.png,6_02_R_190807160000.cfr.mp4,3929,2019-08-07 16:04:23.100,2364,5s,2364__893,,,,,,
1002,D,,943,5second/track_00943_5s.png,6_02_R_190807160000.cfr.mp4,4118,2019-08-07 16:03:26.800,2364,5s,2364__943,,,,,,
1003,D,,1170,5second/track_01170_5s.png,6_02_R_190807160000.cfr.mp4,5287,2019-08-07 16:04:38.600,2364,5s,2364__1170,,,,,,
1004,UD,,1323,5second/track_01323_5s.png,6_02_R_190807160000.cfr.mp4,5927,2019-08-07 16:05:06.800,2364,5s,2364__1323,,,,,,
1005,U,,1461,5second/track_01461_5s.png,6_02_R_190807160000.cfr.mp4,6525,2019-08-07 16:06:13.250,2364,5s,2364__1461,,,,,,
1006,DU,,1792,5second/track_01792_5s.png,6_02_R_190807160000.cfr.mp4,7916,2019-08-07 16:06:38.800,2364,5s,2364__1792,,,,,,
1007,D,,8569,5second/track_08569_5s.png,6_02_R_190807160000.cfr.mp4,37363,2019-08-07 16:31:14.350,2364,5s,2364__8569_8573,,,,,,
1008,U,,9029,5second/track_09029_5s.png,6_02_R_190807160000.cfr.mp4,39010,2019-08-07 16:32:31.950,2364,5s,2364__9029,,,,,,
1009,D,,9435,5second/track_09435_5s.png,6_02_R_190807160000.cfr.mp4,40450,2019-08-07 16:33:45.750,2364,5s,2364__9435,,,,,,
1010,D,,10099,5second/track_10099_5s.png,6_02_R_190807160000.cfr.mp4,43089,2019-08-07 16:36:04.050,2364,5s,2364__10099,,,,,,
1011,U,,10391,5second/track_10391_5s.png,6_02_R_190807160000.cfr.mp4,44025,2019-08-07 16:36:47.400,2364,5s,2364__10391,,,,,,
1012,D,,10459,5second/track_10459_5s.png,6_02_R_190807160000.cfr.mp4,44335,2019-08-07 16:36:59.400,2364,5s,2364__10459,,,,,,
1013,UD,x,10718,5second/track_10718_5s.png,6_02_R_190807160000.cfr.mp4,45370,2019-08-07 16:37:50.600,2364,5s,2364__10718,,,stay_at_exit,,,
1014,UD,,10899,5second/track_10899_5s.png,6_02_R_190807160000.cfr.mp4,45989,2019-08-07 16:38:25.450,2364,5s,2364__10899,,,,,,
1015,UD,x,11377,5second/track_11377_5s.png,6_02_R_190807160000.cfr.mp4,47799,2019-08-07 16:39:56.200,2364,5s,2364__11377_11401,x,,stay_at_exit,,,
1016,UD,x,11715,5second/track_11715_5s.png,6_02_R_190807160000.cfr.mp4,48825,2019-08-07 16:40:42.950,2364,5s,2364__11715,,,stay_at_exit,,,
1017,UD,x,12131,5second/track_12131_5s.png,6_02_R_190807160000.cfr.mp4,50548,2019-08-07 16:42:09.000,2364,5s,2364__12131,,,stay_at_exit,,,
1018,UD,x,12208,5second/track_12208_5s.png,6_02_R_190807160000.cfr.mp4,50861,2019-08-07 16:42:24.950,2364,5s,2364__12208,,,stay_at_exit,,,
1019,x,x,14476,5second/track_14476_5s.png,6_02_R_190807160000.cfr.mp4,58021,2019-08-07 16:48:22.150,2364,5s,2364__14476,,,stay_at_exit,,,
1020,x,x,15155,5second/track_15155_5s.png,6_02_R_190807160000.cfr.mp4,60203,2019-08-07 16:50:13.500,2364,5s,2364__15155_15157,x,,stay_at_exit,,,
1021,x,x,15528,5second/track_15528_5s.png,6_02_R_190807160000.cfr.mp4,61352,2019-08-07 16:51:11.950,2364,5s,2364__15528,,,exiting-entering,,,
1022,D,,18529,5second/track_18529_5s.png,6_02_R_190807160000.cfr.mp4,70244,2019-08-07 16:58:34.900,2364,5s,2364__18529,,,,,,
1023,D,,2390,5second/track_02390_5s.png,26_02_R_190808110000.cfr.mp4,8655,2019-08-08 11:07:17.300,2364,5s,2364__2390_2401,x,,,,,
1024,UD,,7124,5second/track_07124_5s.png,26_02_R_190808110000.cfr.mp4,26484,2019-08-08 11:22:16.000,2364,5s,2364__7124_7150,x,,,,,
1025,UD,,7653,5second/track_07653_5s.png,26_02_R_190808110000.cfr.mp4,28668,2019-08-08 11:24:13.200,2364,5s,2364__7653_7686_7703,x,,,,,
1026,UD,,10657,5second/track_10657_5s.png,26_02_R_190808110000.cfr.mp4,42976,2019-08-08 11:35:56.550,2364,5s,2364__10657,,,,,,
1027,,True,11531,5second/track_11531_5s.png,26_02_R_190808110000.cfr.mp4,46608,2019-08-08 13:41:51.550,2364,5s,2364__11531,,,disjointed,True,,True
1028,U,,11532,5second/track_11532_5s.png,26_02_R_190808110000.cfr.mp4,46615,2019-08-08 11:38:57.850,2364,5s,2364__11532,,,,,,
1029,D,,11630,5second/track_11630_5s.png,26_02_R_190808110000.cfr.mp4,46986,2019-08-08 11:39:20.800,2364,5s,2364__11630_11667,,x,u-turn in trajectory,,,
1030,x,x,12475,5second/track_12475_5s.png,26_02_R_190808110000.cfr.mp4,51263,2019-08-08 11:42:43.500,2364,5s,2364__12475,,,stay_at_exit,,,
1031,U,,13203,5second/track_13203_5s.png,26_02_R_190808110000.cfr.mp4,54490,2019-08-08 11:45:29.000,2364,5s,2364__13203,,,,,,
1032,DU,,13439,5second/track_13439_5s.png,26_02_R_190808110000.cfr.mp4,55687,2019-08-08 11:46:28.200,2364,5s,2364__13439,,,,,,
1033,DU,,13468,5second/track_13468_5s.png,26_02_R_190808110000.cfr.mp4,55898,2019-08-08 11:46:37.200,2364,5s,2364__13468,,,,,,
1034,DU,,1280,5second/track_01280_5s.png,27_02_R_190808120000.cfr.mp4,5771,2019-08-08 12:04:51.600,2364,5s,2364__1280,,,,,,
1035,D,,1437,5second/track_01437_5s.png,27_02_R_190808120000.cfr.mp4,6450,2019-08-08 12:05:27.700,2364,5s,2364__1437,,,,,,
1036,x,x,1559,5second/track_01559_5s.png,27_02_R_190808120000.cfr.mp4,6899,2019-08-08 12:05:46.950,2364,5s,2364__1559,,,stay_at_exit,,,
1037,U,,1854,5second/track_01854_5s.png,27_02_R_190808120000.cfr.mp4,8167,2019-08-08 12:06:53.500,2364,5s,2364__1854,,,,,,
1038,D,,1924,5second/track_01924_5s.png,27_02_R_190808120000.cfr.mp4,8423,2019-08-08 12:07:05.550,2364,5s,2364__1924,,,,,,
1039,x,x,2704,5second/track_02704_5s.png,27_02_R_190808120000.cfr.mp4,11037,2019-08-08 12:09:13.350,2364,5s,2364__2704,,,stay_at_exit,,,
1040,U,,2755,5second/track_02755_5s.png,27_02_R_190808120000.cfr.mp4,11211,2019-08-08 12:09:22.800,2364,5s,2364__2755,,,,,,
1041,D,,2851,5second/track_02851_5s.png,27_02_R_190808120000.cfr.mp4,11566,2019-08-08 12:09:42.650,2364,5s,2364__2851,,,,,,
1042,UD,,3172,5second/track_03172_5s.png,27_02_R_190808120000.cfr.mp4,13006,2019-08-08 12:11:13.700,2364,5s,2364__3172_3244_3262,x,,,,,
1043,U,,3303,5second/track_03303_5s.png,27_02_R_190808120000.cfr.mp4,13695,2019-08-08 12:11:28.050,2364,5s,2364__3303,,,,,,
1044,DU,,3349,5second/track_03349_5s.png,27_02_R_190808120000.cfr.mp4,13938,2019-08-08 12:11:48.950,2364,5s,2364__3349_3368_3386,x,x,double u-turn,,,
1045,D,,2164,5second/track_02164_5s.png,28_02_R_190808130000.cfr.mp4,9849,2019-08-08 13:08:20.050,2364,5s,2364__2164,,,,,,
1046,U,,2295,5second/track_02295_5s.png,28_02_R_190808130000.cfr.mp4,10400,2019-08-08 13:08:43.450,2364,5s,2364__2295,,,,,,
1047,DU,,2370,5second/track_02370_5s.png,28_02_R_190808130000.cfr.mp4,10859,2019-08-08 13:09:07.200,2364,5s,2364__2370,,,,,,
1048,DU,,2535,5second/track_02535_5s.png,28_02_R_190808130000.cfr.mp4,11777,2019-08-08 13:09:57.200,2364,5s,2364__2535,,,,,,
1049,D,,2853,5second/track_02853_5s.png,28_02_R_190808130000.cfr.mp4,13750,2019-08-08 13:11:30.200,2364,5s,2364__2853,,,,,,
1050,D,,3646,5second/track_03646_5s.png,28_02_R_190808130000.cfr.mp4,17093,2019-08-08 13:14:19.100,2364,5s,2364__3646,,,,,,
1051,UD,,5431,5second/track_05431_5s.png,28_02_R_190808130000.cfr.mp4,25337,2019-08-08 13:21:09.600,2364,5s,2364__5431,,,,,,
1052,U,,5894,5second/track_05894_5s.png,28_02_R_190808130000.cfr.mp4,27505,2019-08-08 13:22:57.400,2364,5s,2364__5894_5895,x,,,,,
1053,D,,8322,5second/track_08322_5s.png,28_02_R_190808130000.cfr.mp4,38931,2019-08-08 13:32:31.300,2364,5s,2364__8322,,,,,,
1054,U,,8497,5second/track_08497_5s.png,28_02_R_190808130000.cfr.mp4,39399,2019-08-08 13:32:53.000,2364,5s,2364__8497,,,,,,
1055,DU,,8549,5second/track_08549_5s.png,28_02_R_190808130000.cfr.mp4,39758,2019-08-08 13:33:23.500,2364,5s,2364__8549,,,,,,
1056,D,,8632,5second/track_08632_5s.png,28_02_R_190808130000.cfr.mp4,40177,2019-08-08 13:33:36.400,2364,5s,2364__8632,,,,,,
1057,U,,9155,5second/track_09155_5s.png,28_02_R_190808130000.cfr.mp4,41907,2019-08-08 13:35:09.600,2364,5s,2364__9155_9176,x,,u-turn in trajectory,,,
1058,x,x,9500,5second/track_09500_5s.png,28_02_R_190808130000.cfr.mp4,43117,2019-08-08 13:35:57.800,2364,5s,2364__9500,,,stay_at_entrance,,,
1059,D,,9722,5second/track_09722_5s.png,28_02_R_190808130000.cfr.mp4,43940,2019-08-08 13:36:43.350,2364,5s,2364__9722,,,,,,
1060,x,x,11505,5second/track_11505_5s.png,28_02_R_190808130000.cfr.mp4,50018,2019-08-08 13:41:42.950,2364,5s,2364__11505,,,stay_at_exit,,,
1061,D,,11563,5second/track_11563_5s.png,28_02_R_190808130000.cfr.mp4,50274,2019-08-08 13:41:55.950,2364,5s,2364__11563,,,,,,
1062,U,,12793,5second/track_12793_5s.png,28_02_R_190808130000.cfr.mp4,55075,2019-08-08 13:45:56.750,2364,5s,2364__12793,,,,,,
1063,D,,14669,5second/track_14669_5s.png,28_02_R_190808130000.cfr.mp4,63289,2019-08-08 13:52:53.500,2364,5s,2364__14669_14685,x,,,,,
1064,U,,15810,5second/track_15810_5s.png,28_02_R_190808130000.cfr.mp4,67670,2019-08-08 13:56:25.650,2364,5s,2364__15810,,,,,,
1065,D,,15873,5second/track_15873_5s.png,28_02_R_190808130000.cfr.mp4,68018,2019-08-08 13:56:54.700,2364,5s,2364__15873,,,,,,
1066,UD,,16073,5second/track_16073_5s.png,28_02_R_190808130000.cfr.mp4,69401,2019-08-08 13:58:06.000,2364,5s,2364__16073_16091,x,,,,,
1067,D,,169,5second/track_00169_5s.png,29_02_R_190808140000.cfr.mp4,916,2019-08-08 14:00:54.900,2364,5s,2364__169,,,,,,
1068,D,,915,5second/track_00915_5s.png,29_02_R_190808140000.cfr.mp4,4630,2019-08-08 14:03:54.500,2364,5s,2364__915,,,,,,
